date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:09:39	317476/317476	---MCZ	200	added ('OK')	text/html	etag:%225314-1756746981;gz%22	https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/index.html	(from https://royalpalmcollege.com/)
15:09:39	18979/18979	---M--	200	added ('OK')	image/jpeg	etag:%22cfbfa203a90d885e%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2025/05/JAMB-SCORE-RICO.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2025/05/JAMB-SCORE-RICOaae5.jpg	(from https://royalpalmcollege.com/)
15:09:40	317852/317852	---MCZ	200	added ('OK')	text/html	etag:%225316-1756746982;gz%22	https://royalpalmcollege.com/waec/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/waec/index.html	(from https://royalpalmcollege.com/)
15:09:41	10399/10399	---M--	200	added ('OK')	image/jpeg	etag:%228aea91c8058d8d1a%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-03-at-20.57.37-2.jpeg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-03-at-20.57.37-2aae5.jpg	(from https://royalpalmcollege.com/)
15:09:42	319701/319701	---MCZ	200	added ('OK')	text/html	etag:%225328-1756748212;gz%22	https://royalpalmcollege.com/class-of-2023/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/class-of-2023/index.html	(from https://royalpalmcollege.com/)
15:09:42	20248/20248	---M--	200	added ('OK')	image/jpeg	etag:%2213db79285b41dd74%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2023/10/IMG-20230911-WA0007.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2023/10/IMG-20230911-WA0007aae5.jpg	(from https://royalpalmcollege.com/)
15:09:42	39088/39088	---M--	200	added ('OK')	image/jpeg	etag:%221961d2e95209ce29%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20210712-WA0013.jpg?resize=420%2C360&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20210712-WA0013f8a2.jpg	(from https://royalpalmcollege.com/)
15:09:43	318430/318430	---MCZ	200	added ('OK')	text/html	etag:%225322-1756747204;gz%22	https://royalpalmcollege.com/rico-entrepreneurship/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/rico-entrepreneurship/index.html	(from https://royalpalmcollege.com/)
15:09:44	56531/56531	---M--	200	added ('OK')	image/jpeg	etag:%22daf833bf15cd7a40%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/hair-styling.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/hair-stylingaae5.jpg	(from https://royalpalmcollege.com/)
15:09:45	95389/95389	---M--	200	added ('OK')	image/jpeg	etag:%22a1eafb7acbd135d7%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/enterpreneur3.jpg?resize=640%2C427&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/enterpreneur3e60a.jpg	(from https://royalpalmcollege.com/)
15:09:45	28875/28875	---M--	200	added ('OK')	image/jpeg	etag:%22cf49c9fd6c276c55%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/sportatrico.jpg?resize=640%2C427&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/sportatricoe60a.jpg	(from https://royalpalmcollege.com/)
15:09:46	65152/65152	---M--	200	added ('OK')	image/jpeg	etag:%22339e768d42c97f2b%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/hostel.jpg?resize=640%2C427&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/hostele60a.jpg	(from https://royalpalmcollege.com/)
15:09:46	93958/93958	---M--	200	added ('OK')	image/jpeg	etag:%2216f06-6560a8ba-8990be56a9f7661;;;%22	https://royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA0053.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA0053.jpg	(from https://royalpalmcollege.com/)
15:09:51	303091/303091	---MCZ	200	added ('OK')	text/html	etag:%225313-1756746980;gz%22	https://royalpalmcollege.com/events/day-students-resume/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/events/day-students-resume/index.html	(from https://royalpalmcollege.com/)
15:09:52	303246/303246	---MCZ	200	added ('OK')	text/html	etag:%225312-1756746980;gz%22	https://royalpalmcollege.com/events/boarding-students-resume/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/events/boarding-students-resume/index.html	(from https://royalpalmcollege.com/)
15:09:53	296694/296694	---MCZ	200	added ('OK')	text/html	etag:%225311-1756746980;gz%22	https://royalpalmcollege.com/events/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/events/index.html	(from https://royalpalmcollege.com/)
15:09:53	39996/39996	---M--	200	added ('OK')	image/jpeg	etag:%2241e247e9b44b5276%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/hair-styling.jpg?resize=350%2C350&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/hair-styling125b.jpg	(from https://royalpalmcollege.com/)
15:09:54	14383/14383	---M--	200	added ('OK')	image/jpeg	etag:%22a4bfcd76fc01d9ac%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2025/05/JAMB-SCORE-RICO.jpg?resize=350%2C350&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2025/05/JAMB-SCORE-RICO125b.jpg	(from https://royalpalmcollege.com/)
15:09:55	18118/18118	---M--	200	added ('OK')	image/jpeg	etag:%22f497740c22caa539%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0030.jpg?resize=350%2C350&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0030125b.jpg	(from https://royalpalmcollege.com/)
15:09:55	18069/18069	---M--	200	added ('OK')	image/jpeg	etag:%220bc32eac1bd36a2e%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0097.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0097aae5.jpg	(from https://royalpalmcollege.com/)
15:09:57	16551/16551	---M--	200	added ('OK')	image/jpeg	etag:%22f35c36751f60b2d8%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA0089.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA0089aae5.jpg	(from https://royalpalmcollege.com/)
15:09:58	319332/319332	---MCZ	200	added ('OK')	text/html	etag:%225323-1756747207;gz%22	https://royalpalmcollege.com/online-learning-glossary/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/online-learning-glossary/index.html	(from https://royalpalmcollege.com/)
15:09:58	317619/317619	---MCZ	200	added ('OK')	text/html	etag:%225325-1756747208;gz%22	https://royalpalmcollege.com/sport-games/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/sport-games/index.html	(from https://royalpalmcollege.com/)
15:09:59	314045/314045	---MCZ	200	added ('OK')	text/html	etag:%225453-1756788483;gz%22	https://royalpalmcollege.com/sick-bay/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/sick-bay/index.html	(from https://royalpalmcollege.com/)
15:10:00	321716/321716	---MCZ	200	added ('OK')	text/html	etag:%225454-1756788484;gz%22	https://royalpalmcollege.com/library-facilities/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/library-facilities/index.html	(from https://royalpalmcollege.com/)
15:10:00	53359/53359	---M--	200	added ('OK')	image/jpeg	etag:%2277d5b10b36e744ea%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6828.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6828aae5.jpg	(from https://royalpalmcollege.com/)
15:10:01	315513/315513	---MCZ	200	added ('OK')	text/html	etag:%225461-1756789882;gz%22	https://royalpalmcollege.com/ict-facilities/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/ict-facilities/index.html	(from https://royalpalmcollege.com/)
15:10:03	17717/17717	---M--	200	added ('OK')	image/jpeg	etag:%223a62ad12104fbd6a%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20200517-WA0007.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20200517-WA0007aae5.jpg	(from https://royalpalmcollege.com/)
15:10:03	43297/43297	---M--	200	added ('OK')	image/jpeg	etag:%22f7a8c0c8dd97bb1f%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_6796.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_6796aae5.jpg	(from https://royalpalmcollege.com/)
15:10:04	316263/316263	---MCZ	200	added ('OK')	text/html	etag:%225447-1756784397;gz%22	https://royalpalmcollege.com/food-nutrition-laboratory/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/food-nutrition-laboratory/index.html	(from https://royalpalmcollege.com/)
15:10:04	16098/16098	---M--	200	added ('OK')	image/jpeg	etag:%22ef6071eda679a2f4%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201104-WA0005.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201104-WA0005aae5.jpg	(from https://royalpalmcollege.com/)
15:10:06	327506/327506	---MCZ	200	added ('OK')	text/html	etag:%225406-1756766936;gz%22	https://royalpalmcollege.com/explore-our-uniforms/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/explore-our-uniforms/index.html	(from https://royalpalmcollege.com/)
15:10:06	46778/46778	---M--	200	added ('OK')	image/jpeg	etag:%22d262c5f936461977%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0542-1.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_0542-1aae5.jpg	(from https://royalpalmcollege.com/)
15:10:07	314603/314603	---MCZ	200	added ('OK')	text/html	etag:%225462-1756789896;gz%22	https://royalpalmcollege.com/facilities-2/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/facilities-2/index.html	(from https://royalpalmcollege.com/)
15:10:08	316501/316501	---MCZ	200	added ('OK')	text/html	etag:%225324-1756747208;gz%22	https://royalpalmcollege.com/standard-science-laboratory/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/standard-science-laboratory/index.html	(from https://royalpalmcollege.com/)
15:10:08	32082/32082	---M--	200	added ('OK')	image/jpeg	etag:%22094d041615b3f493%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_6782.jpg?resize=420%2C420&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_6782aae5.jpg	(from https://royalpalmcollege.com/)
15:10:08	6152/6152	---M--	200	added ('OK')	image/jpeg	etag:%228dec0a17a75e91c0%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/09/DSC_0592-1.jpg?resize=150%2C150&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/09/DSC_0592-1465b.jpg	(from https://royalpalmcollege.com/)
15:10:09	6213/6213	---M--	200	added ('OK')	image/jpeg	etag:%22fcc8e5e0af3cd7fb%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/09/DSC_5910-1.jpg?resize=150%2C150&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/09/DSC_5910-1465b.jpg	(from https://royalpalmcollege.com/)
15:10:10	6823/6823	---M--	200	added ('OK')	image/jpeg	etag:%229c20ce7876a4b5d8%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/09/SALIU-Jameela-1.jpg?resize=150%2C150&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/09/SALIU-Jameela-1465b.jpg	(from https://royalpalmcollege.com/)
15:10:10	6287/6287	---M--	200	added ('OK')	image/jpeg	etag:%2251eca75d3313fd85%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_5903.jpg?resize=150%2C150&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_5903465b.jpg	(from https://royalpalmcollege.com/)
15:10:10	7464/7464	---M--	200	added ('OK')	image/jpeg	etag:%22db0d18d614e1be00%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/olarenwwaju.jpg?resize=150%2C150&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/olarenwwaju465b.jpg	(from https://royalpalmcollege.com/)
15:10:11	18531/18531	---M--	200	added ('OK')	image/png	etag:%224863-6560a8ba-de3d393c07bfe24b;;;%22	https://royalpalmcollege.com/wp-content/uploads/2022/09/cropped-logo-royalpalm-90x90.png	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/09/cropped-logo-royalpalm-90x90.png	(from https://royalpalmcollege.com/)
15:10:11	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Sep%202025%2014:10:11%20GMT	http://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.woff?5510888	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.5590c6.delayed	(from https://royalpalmcollege.com/)
15:10:11	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%221d70-67863bb4-dad3e50ccda97961;;;%22	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.woff?5510888	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.woff	(from https://royalpalmcollege.com/)
15:10:12	254/254	---M--	200	added ('OK')	text/css	etag:%22fe-68af0b4e-f4c1845758131b72;;;%22	https://royalpalmcollege.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.31.3	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/elementor/assets/css/widget-image.min94b7.css	(from https://royalpalmcollege.com/)
15:10:12	600/600	---M-Z	200	added ('OK')	text/css	etag:%22258-68af0b4e-e093ea10bde74bc9;gz%22	https://royalpalmcollege.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.31.3	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/elementor/assets/css/widget-heading.min94b7.css	(from https://royalpalmcollege.com/)
15:10:12	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Sep%202025%2014:10:12%20GMT	http://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs67a28.css	(from https://royalpalmcollege.com/)
15:10:13	58327/58327	---M-Z	200	added ('OK')	text/css	etag:%22e3d7-67863bb5-c4f58f19efb56ac5;gz%22	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.9	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/css/rs67a28.css	(from https://royalpalmcollege.com/)
15:10:14	11289/11289	---M-Z	200	added ('OK')	application/x-javascript	etag:%222c19-68b5b1db-f2a09659cab53e22;gz%22	https://royalpalmcollege.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/js/app.js?ver=4.28	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/click-to-chat-for-whatsapp/new/inc/assets/js/app70f0.js	(from https://royalpalmcollege.com/)
15:10:15	4776/4776	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212a8-67852c05-a31a6b06ac56173;gz%22	https://royalpalmcollege.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://royalpalmcollege.com/)
15:10:15	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-67852c05-4d03d37b7d824f81;gz%22	https://royalpalmcollege.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-includes/js/dist/i18n.minc33c.js	(from https://royalpalmcollege.com/)
15:10:15	12512/12512	---M-Z	200	added ('OK')	application/x-javascript	etag:%2230e0-68920fa0-bafc29aa2bc6df68;gz%22	https://royalpalmcollege.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.1	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/contact-form-7/includes/swv/js/index6a4d.js	(from https://royalpalmcollege.com/)
15:10:16	13452/13452	---M-Z	200	added ('OK')	application/x-javascript	etag:%22348c-68920fa0-c4471b89962daed4;gz%22	https://royalpalmcollege.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.1	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/contact-form-7/includes/js/index6a4d.js	(from https://royalpalmcollege.com/)
15:10:16	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Sep%202025%2014:10:16%20GMT	http://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.min.js?ver=6.7.5	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.min.60d70e.delayed	(from https://royalpalmcollege.com/)
15:10:17	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Sep%202025%2014:10:17%20GMT	http://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.9	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min7a28.js	(from https://royalpalmcollege.com/)
15:10:17	165339/165339	---M-Z	200	added ('OK')	application/x-javascript	etag:%22285db-67863bb5-90bb4cf11417e16d;gz%22	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.min.js?ver=6.7.5	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.mind70e.js	(from https://royalpalmcollege.com/)
15:10:18	415889/415889	---M-Z	200	added ('OK')	application/x-javascript	etag:%2265891-67863bb5-b6593609b8ecb292;gz%22	https://royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.9	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min7a28.js	(from https://royalpalmcollege.com/)
15:10:18	145833/145833	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20Sep%202025%2005:54:40%20GMT	https://widgetlogic.org/v2/js/data.js?t=1756728000&ver=6.0.0	C:/Users/tajud/Desktop/Royal%20CLone/widgetlogic.org/v2/js/dataf400.js	(from https://royalpalmcollege.com/)
15:10:19	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-67852c06-262e47f3899545b5;gz%22	https://royalpalmcollege.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://royalpalmcollege.com/)
15:10:19	18878/18878	---M-Z	200	added ('OK')	application/x-javascript	etag:%2249be-67852c06-f2a7b1330cdcefc1;gz%22	https://royalpalmcollege.com/wp-includes/js/underscore.min.js?ver=1.13.7	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-includes/js/underscore.min3ab8.js	(from https://royalpalmcollege.com/)
15:10:20	1426/1426	---M-Z	200	added ('OK')	application/x-javascript	etag:%22592-67852c05-8f1106bf93d0a5ef;gz%22	https://royalpalmcollege.com/wp-includes/js/wp-util.min.js?ver=6.7.1	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-includes/js/wp-util.min9704.js	(from https://royalpalmcollege.com/)
15:10:20	24278/24278	---M-Z	200	added ('OK')	application/x-javascript	etag:%225ed6-67852c05-2140311dd38e030a;gz%22	https://royalpalmcollege.com/wp-includes/js/backbone.min.js?ver=1.6.0	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-includes/js/backbone.minaff7.js	(from https://royalpalmcollege.com/)
15:10:20	2756/2756	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ac4-68a67e97-ed1290c0a9cbdee9;gz%22	https://royalpalmcollege.com/wp-content/plugins/bluehost-wordpress-plugin/vendor/newfold-labs/wp-module-performance/build/assets/link-prefetch.min.js?ver=4.5.1	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/bluehost-wordpress-plugin/vendor/newfold-labs/wp-module-performance/build/assets/link-prefetch.min8686.js	(from https://royalpalmcollege.com/)
15:10:21	5707/5707	---M-Z	200	added ('OK')	application/x-javascript	etag:%22164b-68af0b4f-da4a82a7b2b5d571;gz%22	https://royalpalmcollege.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.31.3	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min94b7.js	(from https://royalpalmcollege.com/)
